PostAuthorKey,CommenterKey,InteractionCount,UniquePostsCommented,WithinWindowCount,MedianDeltaMinutes,MinDeltaMinutes,SelfCommentCount
id:stynerkn,id:malwool,2,2,1,6.95,1.0833333333333333,0
id:stynerkn,id:roe2k,2,2,1,13.7,4.633333333333334,0
id:stynerkn,id:whoshot,2,2,1,3.725,0.45,0
id:summernight,id:ejirall,2,2,1,8.008333333333333,1.3666666666666667,0
id:summernight,id:hypeboy,2,2,1,8.666666666666668,3.216666666666667,0
id:summernight,id:iloveyousun,2,2,1,4.125,2.2666666666666666,0
id:summernight,id:jdspitz,2,2,1,16.35,1.4,0
id:summernight,id:kiriman,2,2,1,5.558333333333334,3.4166666666666665,0
id:summernight,id:ksb7872,2,2,1,9.258333333333333,4.65,0
id:summernight,id:mcraky,2,2,1,4.258333333333333,1.95,0
id:summernight,id:naco16,2,2,1,4.9,3.3833333333333333,0
id:summernight,id:raul7143,2,2,1,20.766666666666666,3.6166666666666667,0
id:summernight,id:sexline,2,2,1,4.433333333333334,2.3333333333333335,0
id:summernight,id:typoonj2,2,2,1,4.383333333333333,1.2333333333333334,0
id:summernight,id:xxvxx,2,2,1,303.7416666666667,3.85,0
id:tjdgh09123,id:bugfix,2,2,1,5.616666666666667,3.2,0
id:tjdgh09123,id:monkjm,2,2,1,5.208333333333334,1.9,0
id:tjfghksss,id:monkjm,2,2,1,21.033333333333335,3.8666666666666667,0
id:tkrhdgus1,id:whoshot,2,2,1,13.066666666666666,1.05,0
id:todfndl12,id:dleoduq1234,2,2,1,4.825,0.4666666666666667,0
id:todfndl12,id:itemptu2,2,2,1,7.291666666666667,4.533333333333333,0
id:todfndl12,id:malwool,2,2,1,7.666666666666666,2.2,0
id:todfndl12,id:okao,2,2,1,9.666666666666668,4.25,0
id:todfndl12,id:roe2k,2,2,1,32.050000000000004,3.5166666666666666,0
id:toninho07,id:pjhwinner,2,2,1,16.383333333333333,3.75,0
id:traum0105,id:roe2k,2,2,1,84.24166666666667,2.8666666666666667,0
id:ttkwnffj,id:dleoduq1234,2,2,1,4.375,2.1333333333333333,0
id:twija100,id:yhtuos,2,2,1,21.666666666666668,0.9666666666666667,0
id:twinpeaks1,id:MoonJW1231,2,2,1,15.425,3.6666666666666665,0
id:typoonj2,id:cauking,2,2,1,229.45,3.2,0
id:typoonj2,id:eddie,2,2,1,31.45,0.9333333333333333,0
id:typoonj2,id:sinn556i,2,2,1,12.891666666666667,2.4833333333333334,0
id:typoonj2,id:v1004ses,2,2,1,12.133333333333333,3.566666666666667,0
id:typoonj2,id:wind1123,2,2,1,5.441666666666666,1.0,0
id:veratis,id:stynerkn,2,2,1,6.2333333333333325,2.3,0
id:vincent85,id:hypeboy,2,2,1,6.641666666666667,1.1166666666666667,0
id:vincent85,id:okao,2,2,1,3.5083333333333333,0.3,0
id:vincent85,id:redgundam,2,2,1,35.766666666666666,1.25,0
id:whddlqlgodrl,id:BongGu1103,2,2,1,51.641666666666666,1.3,0
id:whddlqlgodrl,id:cubana,2,2,1,8.858333333333333,1.2,0
id:whddlqlgodrl,id:donka,2,2,1,5.866666666666667,0.55,0
id:whddlqlgodrl,id:hopes,2,2,1,4.858333333333333,3.683333333333333,0
id:whddlqlgodrl,id:hypeboy,2,2,1,9.383333333333333,4.883333333333334,0
id:whddlqlgodrl,id:rea1me,2,2,1,4.941666666666666,3.8833333333333333,0
id:whddlqlgodrl,id:sexline,2,2,1,6.3916666666666675,3.0166666666666666,0
id:whddlqlgodrl,id:tkrldh,2,2,1,4.591666666666667,2.2666666666666666,0
id:wheotjd1,id:dlawls,2,2,1,3.9166666666666665,0.48333333333333334,0
id:whoshot,id:sdh90,2,2,1,6.991666666666667,3.9833333333333334,0
id:wind1123,id:bluepillz,2,2,1,35.69166666666667,4.5,0
id:wind1123,id:bulbol,2,2,1,5.8,1.2166666666666666,0
id:wind1123,id:cubana,2,2,1,7.508333333333334,2.9,0
id:wind1123,id:donka,2,2,1,3.45,0.43333333333333335,0
id:wind1123,id:lfcthismeans,2,2,1,3.466666666666667,1.45,0
id:xxvxx,id:Sejongutd1,2,2,1,601.3833333333334,1.1333333333333333,0
id:xxvxx,id:kaizennf,2,2,1,6.033333333333333,1.1833333333333333,0
id:xxvxx,id:malwool,2,2,1,3.408333333333333,1.0,0
id:xxvxx,id:rhcp11,2,2,1,6.0,1.05,0
id:xxvxx,id:xavi08,2,2,1,6.425000000000001,2.0833333333333335,0
id:yally1010,id:kiriman,2,2,1,27.058333333333334,3.0166666666666666,0
id:yally1010,id:okao,2,2,1,113.09166666666667,4.75,0
id:yo821281,id:ejirall,2,2,1,6.058333333333334,1.8666666666666667,0
id:yo821281,id:horizon,2,2,1,10.65,1.55,0
id:yo821281,id:hypeboy,2,2,1,7.858333333333333,3.3333333333333335,0
id:yo821281,id:jdspitz,2,2,1,14.933333333333334,4.866666666666666,0
id:yo821281,id:mhp3rd,2,2,1,7.391666666666667,5.0,0
id:yo821281,id:regnier,2,2,1,5.041666666666667,3.95,0
id:yoon4859,id:pearson19,2,2,1,5.658333333333333,4.983333333333333,0
id:yun9h1,id:yun9h1,2,2,1,16.291666666666668,2.5833333333333335,2
id:zero080,id:cydia14,2,2,1,2.908333333333333,0.5166666666666667,0
id:zero080,id:horizon,2,2,1,7.141666666666666,2.8,0
id:zero080,id:hyeok497,2,2,1,3.6083333333333334,1.0333333333333334,0
id:zero080,id:kanoutsider,2,2,1,16.5,3.9166666666666665,0
id:zero080,id:kiriman,2,2,1,9.991666666666667,4.483333333333333,0
id:zero080,id:masok01,2,2,1,187.3,3.183333333333333,0
id:zero080,id:millano,2,2,1,4.533333333333333,3.066666666666667,0
id:zero080,id:rwingback,2,2,1,6.416666666666667,4.533333333333333,0
id:zero080,id:seungman98,2,2,1,10.991666666666665,3.4,0
id:zero080,id:tjfghksss,2,2,1,3.1166666666666667,0.5833333333333334,0
id:zestgo,id:okao,2,2,1,4.266666666666667,2.85,0
id:zestgo,id:roe2k,2,2,1,185.30833333333334,4.583333333333333,0
id:zkdltmffks,id:kapfazo,2,2,1,24.691666666666666,4.233333333333333,0
id:ManU01,id:oasiticjoo19,2,1,1,6.4,3.15,0
id:ManU01,id:start4u,2,1,1,7.758333333333333,3.6666666666666665,0
id:Ronaldo34,id:mirissoul2,2,1,1,10.375,0.4666666666666667,0
id:Volvo,id:bulbol,2,1,1,5.5249999999999995,1.1333333333333333,0
id:big4587,id:dlawls,2,1,1,95.13333333333334,2.8666666666666667,0
id:blue123,id:sinn556i,2,1,1,5.275,4.25,0
id:bulbol,id:luna7742,2,1,1,16.191666666666666,4.6,0
id:cytokine1234,id:varioov,2,1,1,28.15,2.6166666666666667,0
id:epist,id:kicking,2,1,1,5.158333333333333,4.5,0
id:fantak,id:kuo13,2,1,1,181.65,4.133333333333334,0
id:hjs3191,id:hjs3191,2,1,1,4.266666666666667,2.316666666666667,2
id:hypeboy,id:Sejongutd1,2,1,1,9.566666666666666,2.466666666666667,0
id:jdspitz,id:jdspitz,2,1,1,4.291666666666667,2.8833333333333333,2
id:kanginmom,id:FeelingGood,2,1,1,6.841666666666667,2.033333333333333,0
id:kohs98,id:Rimbaud84,2,1,1,5.216666666666667,4.433333333333334,0
id:luminai,id:monkjm,2,1,1,7.800000000000001,2.95,0
id:luna7742,id:dleoduq1234,2,1,1,4.658333333333333,2.966666666666667,0
id:sdh90,id:forest,2,1,1,5.066666666666666,3.6333333333333333,0
id:zero080,id:typoonj2,2,1,1,3.9833333333333334,0.9,0
id:0405psv,id:KINGBATI,1,1,1,0.5833333333333334,0.5833333333333334,0
id:100m2,id:raxh,1,1,1,4.566666666666666,4.566666666666666,0
id:100m2,id:xxvxx,1,1,1,0.6666666666666666,0.6666666666666666,0
id:1987vintage,id:KINGBATI,1,1,1,0.9333333333333333,0.9333333333333333,0
id:1987vintage,id:aracra,1,1,1,4.9,4.9,0
id:1987vintage,id:bbggkkk,1,1,1,1.6666666666666667,1.6666666666666667,0
id:1987vintage,id:cytokine1234,1,1,1,1.4666666666666666,1.4666666666666666,0
id:1987vintage,id:donka,1,1,1,1.3833333333333333,1.3833333333333333,0
id:1987vintage,id:hwarang34,1,1,1,4.75,4.75,0
id:1987vintage,id:impactx84,1,1,1,2.533333333333333,2.533333333333333,0
id:1987vintage,id:jun2312,1,1,1,3.65,3.65,0
id:1987vintage,id:pearson19,1,1,1,0.35,0.35,0
id:1987vintage,id:yhtuos,1,1,1,1.05,1.05,0
id:6667sh,id:Milner7,1,1,1,3.1333333333333333,3.1333333333333333,0
id:6667sh,id:bulbol,1,1,1,1.2333333333333334,1.2333333333333334,0
id:6667sh,id:cauking,1,1,1,4.916666666666667,4.916666666666667,0
id:6667sh,id:childpicture,1,1,1,4.416666666666667,4.416666666666667,0
id:6667sh,id:cubana,1,1,1,1.6833333333333333,1.6833333333333333,0
id:6667sh,id:deportivo7,1,1,1,0.8333333333333334,0.8333333333333334,0
id:6667sh,id:dt4evamore,1,1,1,4.683333333333334,4.683333333333334,0
id:6667sh,id:hypeboy,1,1,1,1.75,1.75,0
id:6667sh,id:impactx84,1,1,1,1.3166666666666667,1.3166666666666667,0
id:6667sh,id:iskoke,1,1,1,1.6166666666666667,1.6166666666666667,0
id:6667sh,id:kim2pac,1,1,1,1.75,1.75,0
id:6667sh,id:lj0608,1,1,1,2.433333333333333,2.433333333333333,0
id:6667sh,id:malwool,1,1,1,1.3333333333333333,1.3333333333333333,0
id:6667sh,id:modern21,1,1,1,1.8166666666666667,1.8166666666666667,0
id:6667sh,id:naco16,1,1,1,1.5333333333333334,1.5333333333333334,0
id:6667sh,id:okao,1,1,1,2.716666666666667,2.716666666666667,0
id:6667sh,id:radioshot1,1,1,1,3.066666666666667,3.066666666666667,0
id:6667sh,id:sexline,1,1,1,1.25,1.25,0
id:6667sh,id:stynerkn,1,1,1,3.15,3.15,0
id:6667sh,id:todfndl12,1,1,1,4.55,4.55,0
id:6667sh,id:yelloweyes,1,1,1,3.816666666666667,3.816666666666667,0
id:6830,id:10bergi,1,1,1,3.5833333333333335,3.5833333333333335,0
id:6830,id:85yang,1,1,1,3.5,3.5,0
id:6830,id:BlackEyes23,1,1,1,0.55,0.55,0
id:6830,id:Marshmello,1,1,1,1.6833333333333333,1.6833333333333333,0
id:6830,id:Pacojung102,1,1,1,2.95,2.95,0
id:6830,id:Sejongutd1,1,1,1,4.033333333333333,4.033333333333333,0
id:6830,id:YoLaTengo,1,1,1,1.1833333333333333,1.1833333333333333,0
id:6830,id:ajh30130,1,1,1,2.6333333333333333,2.6333333333333333,0
id:6830,id:bvbreus11,1,1,1,1.2833333333333334,1.2833333333333334,0
id:6830,id:choiyut,1,1,1,1.4833333333333334,1.4833333333333334,0
id:6830,id:dass592,1,1,1,2.0,2.0,0
id:6830,id:desert66,1,1,1,4.766666666666667,4.766666666666667,0
id:6830,id:dlawls,1,1,1,1.1666666666666667,1.1666666666666667,0
id:6830,id:grit,1,1,1,3.1666666666666665,3.1666666666666665,0
id:6830,id:htht709,1,1,1,2.0166666666666666,2.0166666666666666,0
id:6830,id:iglaman,1,1,1,3.8666666666666667,3.8666666666666667,0
id:6830,id:iskoke,1,1,1,4.533333333333333,4.533333333333333,0
id:6830,id:kaizennf,1,1,1,4.666666666666667,4.666666666666667,0
id:6830,id:kanoutsider,1,1,1,1.85,1.85,0
id:6830,id:klay5587,1,1,1,4.6,4.6,0
id:6830,id:kyoijjoo,1,1,1,4.866666666666666,4.866666666666666,0
id:6830,id:liking83,1,1,1,1.5166666666666666,1.5166666666666666,0
id:6830,id:mhp3rd,1,1,1,3.033333333333333,3.033333333333333,0
id:6830,id:pearson19,1,1,1,4.15,4.15,0
id:6830,id:radioshot1,1,1,1,1.4166666666666667,1.4166666666666667,0
id:6830,id:rokafryu,1,1,1,2.95,2.95,0
id:6830,id:rukk7812,1,1,1,1.3833333333333333,1.3833333333333333,0
id:6830,id:scat1221,1,1,1,4.116666666666666,4.116666666666666,0
id:6830,id:sounited13,1,1,1,1.15,1.15,0
id:6830,id:summernight,1,1,1,4.35,4.35,0
id:6830,id:wheotjd1,1,1,1,1.3333333333333333,1.3333333333333333,0
id:6830,id:woobo,1,1,1,1.9833333333333334,1.9833333333333334,0
id:6830,id:yally1010,1,1,1,0.6666666666666666,0.6666666666666666,0
id:85yang,id:DKisKing,1,1,1,3.65,3.65,0
id:85yang,id:bbggkkk,1,1,1,1.1166666666666667,1.1166666666666667,0
id:85yang,id:cokabel,1,1,1,3.9166666666666665,3.9166666666666665,0
id:85yang,id:crazycho,1,1,1,3.816666666666667,3.816666666666667,0
id:85yang,id:dress7,1,1,1,3.5,3.5,0
id:85yang,id:htht709,1,1,1,3.0,3.0,0
id:85yang,id:hypeboy,1,1,1,2.3833333333333333,2.3833333333333333,0
id:85yang,id:impactx84,1,1,1,1.2333333333333334,1.2333333333333334,0
id:85yang,id:mcraky,1,1,1,1.65,1.65,0
id:85yang,id:pearson19,1,1,1,1.4,1.4,0
id:85yang,id:spoops,1,1,1,0.8166666666666667,0.8166666666666667,0
id:85yang,id:whoshot,1,1,1,2.4833333333333334,2.4833333333333334,0
id:85yang,id:yjs1g,1,1,1,1.5333333333333334,1.5333333333333334,0
id:BlackEyes23,id:BlackEyes23,1,1,1,2.8833333333333333,2.8833333333333333,1
id:BlackEyes23,id:Dawin0107,1,1,1,1.4166666666666667,1.4166666666666667,0
id:BlackEyes23,id:FeelingGood,1,1,1,1.5833333333333333,1.5833333333333333,0
id:BlackEyes23,id:KINGBATI,1,1,1,0.8666666666666667,0.8666666666666667,0
id:BlackEyes23,id:MementoMori,1,1,1,4.366666666666666,4.366666666666666,0
id:BlackEyes23,id:PhDinssajul,1,1,1,2.0833333333333335,2.0833333333333335,0
id:BlackEyes23,id:Tenhag,1,1,1,0.2833333333333333,0.2833333333333333,0
id:BlackEyes23,id:ajh30130,1,1,1,1.8833333333333333,1.8833333333333333,0
id:BlackEyes23,id:bvbreus11,1,1,1,1.3166666666666667,1.3166666666666667,0
id:BlackEyes23,id:cafetango,1,1,1,3.35,3.35,0
id:BlackEyes23,id:crouch,1,1,1,2.3,2.3,0
id:BlackEyes23,id:dleoduq1234,1,1,1,1.8,1.8,0
id:BlackEyes23,id:jjt8705,1,1,1,0.8166666666666667,0.8166666666666667,0
id:BlackEyes23,id:joohakmoo,1,1,1,1.1166666666666667,1.1166666666666667,0
id:BlackEyes23,id:jseric,1,1,1,0.7833333333333333,0.7833333333333333,0
id:BlackEyes23,id:kapfazo,1,1,1,2.8333333333333335,2.8333333333333335,0
id:BlackEyes23,id:kicking,1,1,1,1.7166666666666666,1.7166666666666666,0
id:BlackEyes23,id:kika1985,1,1,1,2.35,2.35,0
id:BlackEyes23,id:kim2pac,1,1,1,2.85,2.85,0
id:BlackEyes23,id:kiriman,1,1,1,1.5833333333333333,1.5833333333333333,0
id:BlackEyes23,id:lj0608,1,1,1,0.95,0.95,0
id:BlackEyes23,id:megacoffee25,1,1,1,1.0166666666666666,1.0166666666666666,0
id:BlackEyes23,id:minami89,1,1,1,3.466666666666667,3.466666666666667,0
id:BlackEyes23,id:osodos,1,1,1,2.933333333333333,2.933333333333333,0
id:BlackEyes23,id:pearson19,1,1,1,0.6833333333333333,0.6833333333333333,0
id:BlackEyes23,id:pjhwinner,1,1,1,4.75,4.75,0
id:BlackEyes23,id:placebo,1,1,1,1.0333333333333334,1.0333333333333334,0
id:BlackEyes23,id:progamer77,1,1,1,0.95,0.95,0
id:BlackEyes23,id:radioshot1,1,1,1,0.3333333333333333,0.3333333333333333,0
id:BlackEyes23,id:redondor,1,1,1,3.183333333333333,3.183333333333333,0
id:BlackEyes23,id:solution78,1,1,1,3.9833333333333334,3.9833333333333334,0
id:BlackEyes23,id:sstriker,1,1,1,2.066666666666667,2.066666666666667,0
id:BlackEyes23,id:thesilver,1,1,1,3.75,3.75,0
id:BlackEyes23,id:webguy,1,1,1,2.7666666666666666,2.7666666666666666,0
id:Bluewings21,id:bundes1,1,1,1,2.0833333333333335,2.0833333333333335,0
id:Bluewings21,id:jdspitz,1,1,1,0.9333333333333333,0.9333333333333333,0
id:Bluewings21,id:lfcthismeans,1,1,1,3.7,3.7,0
id:Bluewings21,id:messiya2022,1,1,1,1.7333333333333334,1.7333333333333334,0
id:Bluewings21,id:mirissoul2,1,1,1,3.25,3.25,0
id:Bluewings21,id:roe2k,1,1,1,4.066666666666666,4.066666666666666,0
id:Bluewings21,id:zavawork01,1,1,1,1.65,1.65,0
id:Clocks,id:FeelingGood,1,1,1,0.8166666666666667,0.8166666666666667,0
id:Clocks,id:amaai,1,1,1,4.633333333333334,4.633333333333334,0
id:Clocks,id:boba1983,1,1,1,4.333333333333333,4.333333333333333,0
id:Clocks,id:bundes1,1,1,1,4.583333333333333,4.583333333333333,0
id:Clocks,id:dialine,1,1,1,3.6333333333333333,3.6333333333333333,0
id:Clocks,id:donka,1,1,1,1.95,1.95,0
id:Clocks,id:okao,1,1,1,1.7333333333333334,1.7333333333333334,0
id:Clocks,id:progamer77,1,1,1,2.4166666666666665,2.4166666666666665,0
id:Clocks,id:roe2k,1,1,1,4.25,4.25,0
id:Clocks,id:sexline,1,1,1,1.8,1.8,0
id:Cvc77777,id:Beckham32,1,1,1,2.3833333333333333,2.3833333333333333,0
id:Cvc77777,id:deportivo7,1,1,1,4.116666666666666,4.116666666666666,0
id:Cvc77777,id:hulk,1,1,1,3.3833333333333333,3.3833333333333333,0
id:Cvc77777,id:kokomong,1,1,1,1.4333333333333333,1.4333333333333333,0
id:Cvc77777,id:minami89,1,1,1,0.7833333333333333,0.7833333333333333,0
id:Cvc77777,id:soccerlineid,1,1,1,3.683333333333333,3.683333333333333,0
id:DKisKing,id:FeelingGood,1,1,1,0.3333333333333333,0.3333333333333333,0
id:DKisKing,id:YoLaTengo,1,1,1,4.083333333333333,4.083333333333333,0
id:DKisKing,id:dlawls,1,1,1,2.6666666666666665,2.6666666666666665,0
id:DKisKing,id:impactx84,1,1,1,1.0166666666666666,1.0166666666666666,0
id:DKisKing,id:kokomong,1,1,1,1.3333333333333333,1.3333333333333333,0
id:DKisKing,id:lunaticfish,1,1,1,1.7166666666666666,1.7166666666666666,0
id:DKisKing,id:malwool,1,1,1,1.6166666666666667,1.6166666666666667,0
id:Dawin0107,id:cytokine1234,1,1,1,0.5166666666666667,0.5166666666666667,0
id:Dawin0107,id:hmhgood,1,1,1,1.0333333333333334,1.0333333333333334,0
id:DiogoJota,id:-_-)(jj1211,1,1,1,1.4666666666666666,1.4666666666666666,0
id:DiogoJota,id:KINGBATI,1,1,1,1.4833333333333334,1.4833333333333334,0
id:DiogoJota,id:MementoMori,1,1,1,3.9,3.9,0
id:Dkapqkzjfcu,id:85yang,1,1,1,2.033333333333333,2.033333333333333,0
id:Dkapqkzjfcu,id:BlackEyes23,1,1,1,1.1,1.1,0
id:Dkapqkzjfcu,id:Webhead,1,1,1,1.7833333333333334,1.7833333333333334,0
id:Dkapqkzjfcu,id:bookae1,1,1,1,4.5,4.5,0
id:Dkapqkzjfcu,id:bundes1,1,1,1,3.2333333333333334,3.2333333333333334,0
id:Dkapqkzjfcu,id:dlawls,1,1,1,3.7666666666666666,3.7666666666666666,0
id:Dkapqkzjfcu,id:dleoduq1234,1,1,1,3.816666666666667,3.816666666666667,0
id:Dkapqkzjfcu,id:sniper0724,1,1,1,1.8833333333333333,1.8833333333333333,0
id:Dkapqkzjfcu,id:zkdltmffks,1,1,1,3.1333333333333333,3.1333333333333333,0
id:FeelingGood,id:0405psv,1,1,1,1.8166666666666667,1.8166666666666667,0
id:FeelingGood,id:1987vintage,1,1,1,1.2333333333333334,1.2333333333333334,0
id:FeelingGood,id:BlackEyes23,1,1,1,1.05,1.05,0
id:FeelingGood,id:alfatini,1,1,1,4.35,4.35,0
id:FeelingGood,id:bald80,1,1,1,1.8166666666666667,1.8166666666666667,0
id:FeelingGood,id:bookae1,1,1,1,0.6833333333333333,0.6833333333333333,0
id:FeelingGood,id:chakagesalja,1,1,1,0.9166666666666666,0.9166666666666666,0
id:FeelingGood,id:cydia14,1,1,1,0.8666666666666667,0.8666666666666667,0
id:FeelingGood,id:dhdld321,1,1,1,1.9333333333333333,1.9333333333333333,0
id:FeelingGood,id:dleoduq10004,1,1,1,1.25,1.25,0
id:FeelingGood,id:eddie,1,1,1,3.8666666666666667,3.8666666666666667,0
id:FeelingGood,id:ehdtks9286,1,1,1,3.6,3.6,0
id:FeelingGood,id:elan8501,1,1,1,3.8333333333333335,3.8333333333333335,0
id:FeelingGood,id:erec,1,1,1,0.65,0.65,0
id:FeelingGood,id:filyeun2,1,1,1,1.0,1.0,0
id:FeelingGood,id:gerrard88,1,1,1,2.75,2.75,0
id:FeelingGood,id:godthepixel,1,1,1,2.55,2.55,0
id:FeelingGood,id:hhuugg,1,1,1,4.983333333333333,4.983333333333333,0
id:FeelingGood,id:hoffenheim,1,1,1,3.25,3.25,0
id:FeelingGood,id:hopes,1,1,1,1.45,1.45,0
id:FeelingGood,id:hulk,1,1,1,1.8166666666666667,1.8166666666666667,0
id:FeelingGood,id:iskoke,1,1,1,1.95,1.95,0
id:FeelingGood,id:itemptu2,1,1,1,4.516666666666667,4.516666666666667,0
id:FeelingGood,id:kaoruchan,1,1,1,1.0666666666666667,1.0666666666666667,0
id:FeelingGood,id:kduncan,1,1,1,2.8333333333333335,2.8333333333333335,0
id:FeelingGood,id:kinomayu,1,1,1,1.3,1.3,0
id:FeelingGood,id:kjkim9612,1,1,1,4.4,4.4,0
id:FeelingGood,id:lhw8694,1,1,1,4.666666666666667,4.666666666666667,0
id:FeelingGood,id:lj0608,1,1,1,2.066666666666667,2.066666666666667,0
id:FeelingGood,id:messiya2022,1,1,1,0.5833333333333334,0.5833333333333334,0
id:FeelingGood,id:novacane,1,1,1,0.7833333333333333,0.7833333333333333,0
id:FeelingGood,id:progamer77,1,1,1,1.1166666666666667,1.1166666666666667,0
id:FeelingGood,id:radioshot1,1,1,1,1.65,1.65,0
id:FeelingGood,id:redgundam,1,1,1,2.183333333333333,2.183333333333333,0
id:FeelingGood,id:redondor,1,1,1,3.3833333333333333,3.3833333333333333,0
id:FeelingGood,id:seungman98,1,1,1,4.233333333333333,4.233333333333333,0
id:FeelingGood,id:shkj22,1,1,1,4.3,4.3,0
id:FeelingGood,id:solution78,1,1,1,2.7666666666666666,2.7666666666666666,0
id:FeelingGood,id:stabbie81,1,1,1,3.8666666666666667,3.8666666666666667,0
id:FeelingGood,id:striker18,1,1,1,1.6833333333333333,1.6833333333333333,0
id:FeelingGood,id:stynerkn,1,1,1,4.133333333333334,4.133333333333334,0
id:FeelingGood,id:syopal,1,1,1,1.55,1.55,0
id:FeelingGood,id:tkzjfkdlsd,1,1,1,0.95,0.95,0
id:FeelingGood,id:trokie,1,1,1,2.6166666666666667,2.6166666666666667,0
id:FeelingGood,id:zero080,1,1,1,2.1,2.1,0
id:Grassland,id:FeelingGood,1,1,1,0.9166666666666666,0.9166666666666666,0
id:Grassland,id:YoLaTengo,1,1,1,1.4166666666666667,1.4166666666666667,0
id:Grassland,id:ajh30130,1,1,1,4.15,4.15,0
id:Grassland,id:construction,1,1,1,2.566666666666667,2.566666666666667,0
id:Grassland,id:dbsupers,1,1,1,2.716666666666667,2.716666666666667,0
id:Grassland,id:hpkim90,1,1,1,4.85,4.85,0
id:Grassland,id:novacane,1,1,1,1.9,1.9,0
id:Grassland,id:placebo,1,1,1,4.966666666666667,4.966666666666667,0
id:Grassland,id:sanga,1,1,1,3.566666666666667,3.566666666666667,0
id:Grassland,id:sexline,1,1,1,3.9833333333333334,3.9833333333333334,0
id:Grassland,id:sidlove,1,1,1,3.4833333333333334,3.4833333333333334,0
id:Grassland,id:sounited13,1,1,1,4.533333333333333,4.533333333333333,0
id:Grassland,id:whoshot,1,1,1,1.25,1.25,0
id:Grassland,id:yhtuos,1,1,1,1.0166666666666666,1.0166666666666666,0
id:Groin,id:Necovv,1,1,1,2.2333333333333334,2.2333333333333334,0
id:Groin,id:donka,1,1,1,3.4833333333333334,3.4833333333333334,0
id:Groin,id:footpodo,1,1,1,4.75,4.75,0
id:Groin,id:tlsdltld,1,1,1,4.316666666666666,4.316666666666666,0
id:Gvardiol,id:Clocks,1,1,1,1.6333333333333333,1.6333333333333333,0
id:Gvardiol,id:tactimp,1,1,1,2.316666666666667,2.316666666666667,0
id:HONG43,id:FeelingGood,1,1,1,4.05,4.05,0
id:HONG43,id:HONG43,1,1,1,1.9666666666666666,1.9666666666666666,1
id:HONG43,id:Milner7,1,1,1,2.4,2.4,0
id:HONG43,id:bugfix,1,1,1,4.166666666666667,4.166666666666667,0
id:HONG43,id:bulbol,1,1,1,0.9833333333333333,0.9833333333333333,0
id:HONG43,id:crazycho,1,1,1,1.9166666666666667,1.9166666666666667,0
id:HONG43,id:cytokine1234,1,1,1,1.9,1.9,0
id:HONG43,id:fantak,1,1,1,1.45,1.45,0
id:HONG43,id:gum0510,1,1,1,4.516666666666667,4.516666666666667,0
id:HONG43,id:horizon,1,1,1,2.683333333333333,2.683333333333333,0
id:HONG43,id:iloveyousun,1,1,1,4.766666666666667,4.766666666666667,0
id:HONG43,id:kakaka10,1,1,1,1.4166666666666667,1.4166666666666667,0
id:HONG43,id:kokomong,1,1,1,3.4,3.4,0
id:HONG43,id:kuo13,1,1,1,2.3833333333333333,2.3833333333333333,0
id:HONG43,id:lj0608,1,1,1,2.75,2.75,0
id:HONG43,id:monkjm,1,1,1,3.2666666666666666,3.2666666666666666,0
id:HONG43,id:placebo,1,1,1,1.15,1.15,0
id:HONG43,id:seongmina,1,1,1,3.183333333333333,3.183333333333333,0
id:HONG43,id:sexline,1,1,1,4.95,4.95,0
id:HONG43,id:tgibhh111,1,1,1,0.8166666666666667,0.8166666666666667,0
id:HONG43,id:tjfghksss,1,1,1,1.55,1.55,0
id:HONG43,id:todfndl12,1,1,1,1.95,1.95,0
id:HONG43,id:yun9h1,1,1,1,3.033333333333333,3.033333333333333,0
id:IGoHigh18,id:mt09nt,1,1,1,4.25,4.25,0
id:Ibisevic,id:YoLaTengo,1,1,1,0.9666666666666667,0.9666666666666667,0
id:Ibisevic,id:artemismoon,1,1,1,0.9,0.9,0
id:Ibisevic,id:benben,1,1,1,2.0833333333333335,2.0833333333333335,0
id:Ibisevic,id:bundes1,1,1,1,4.766666666666667,4.766666666666667,0
id:Ibisevic,id:bvbreus11,1,1,1,3.433333333333333,3.433333333333333,0
id:Ibisevic,id:cauking,1,1,1,3.033333333333333,3.033333333333333,0
id:Ibisevic,id:chakagesalja,1,1,1,2.4166666666666665,2.4166666666666665,0
id:Ibisevic,id:cjhoon87,1,1,1,1.1,1.1,0
id:Ibisevic,id:dhdld321,1,1,1,0.8,0.8,0
id:Ibisevic,id:djsi,1,1,1,1.1833333333333333,1.1833333333333333,0
id:Ibisevic,id:dlawls,1,1,1,2.933333333333333,2.933333333333333,0
id:Ibisevic,id:dleoduq1234,1,1,1,1.5666666666666667,1.5666666666666667,0
id:Ibisevic,id:ehihoho,1,1,1,3.9833333333333334,3.9833333333333334,0
id:Ibisevic,id:flypcs20,1,1,1,1.6333333333333333,1.6333333333333333,0
id:Ibisevic,id:hobro,1,1,1,2.8666666666666667,2.8666666666666667,0
id:Ibisevic,id:impactx84,1,1,1,0.8166666666666667,0.8166666666666667,0
id:Ibisevic,id:juventus82,1,1,1,4.5,4.5,0
id:Ibisevic,id:kakaka10,1,1,1,1.95,1.95,0
id:Ibisevic,id:kicheon,1,1,1,4.633333333333334,4.633333333333334,0
id:Ibisevic,id:pjhwinner,1,1,1,2.65,2.65,0
